x,l
http://vocab.getty.edu/aat/300040862,therm legs
http://vocab.getty.edu/aat/300052114,dampers (HVAC components)
http://vocab.getty.edu/aat/300250349,radiator enclosures
http://vocab.getty.edu/aat/300002266,leader heads
http://vocab.getty.edu/aat/300052614,stacks (piping)
http://vocab.getty.edu/aat/300080505,urinals (plumbing fixtures)
http://vocab.getty.edu/aat/300249768,telephones
http://vocab.getty.edu/aat/300036395,gate nails
http://vocab.getty.edu/aat/300389652,flat nails
http://vocab.getty.edu/aat/300033402,secret gate latches
http://vocab.getty.edu/aat/300033293,heart pulls
http://vocab.getty.edu/aat/300447030,mālāsthāna
http://vocab.getty.edu/aat/300001140,stepped arches
http://vocab.getty.edu/aat/300379326,pou tokomanawa
http://vocab.getty.edu/aat/300447344,jāti-vimāna
http://vocab.getty.edu/aat/300004744,praecinctiones
http://vocab.getty.edu/aat/300101239,<tiring houses and tiring house components>
http://vocab.getty.edu/aat/300083028,<scaenae and scaenae components>
http://vocab.getty.edu/aat/300033356,self-latching bolts
http://vocab.getty.edu/aat/300004014,exedrae (interior spaces)
http://vocab.getty.edu/aat/300048689,wood screws
http://vocab.getty.edu/aat/300079058,toothbrush holders
http://vocab.getty.edu/aat/300048090,weather-struck joints
http://vocab.getty.edu/aat/300138219,cololches
http://vocab.getty.edu/aat/300003161,lintels (spanning elements)
http://vocab.getty.edu/aat/300052244,<vaults and vault components>
http://vocab.getty.edu/aat/300266397,meditation rooms
http://vocab.getty.edu/aat/300004143,porte-cochères
http://vocab.getty.edu/aat/300003208,cusps
http://vocab.getty.edu/aat/300419342,avant-corps
http://vocab.getty.edu/aat/300003080,transom windows
http://vocab.getty.edu/aat/300002855,sliding doors
http://vocab.getty.edu/aat/300446488,gandharvaśākhā
http://vocab.getty.edu/aat/300239266,paper clips
http://vocab.getty.edu/aat/300249843,latillas
http://vocab.getty.edu/aat/300445017,jhanjhari
http://vocab.getty.edu/aat/300256040,half-title pages
http://vocab.getty.edu/aat/300078247,plumbing hardware
http://vocab.getty.edu/aat/300078352,lap bottom seams
http://vocab.getty.edu/aat/300266412,tires
http://vocab.getty.edu/aat/300263142,errata slips
http://vocab.getty.edu/aat/300266762,foundation stones (wall components)
http://vocab.getty.edu/aat/300014389,nitrile elastomer
http://vocab.getty.edu/aat/300002680,interior wall components
http://vocab.getty.edu/aat/300200010,grids (layout features)
http://vocab.getty.edu/aat/300417231,spine titles
http://vocab.getty.edu/aat/300124411,pictographs
http://vocab.getty.edu/aat/300210935,<typefaces by context>
http://vocab.getty.edu/aat/300263627,cornerpieces (binding components)
http://vocab.getty.edu/aat/300404461,sides (surface object portions)
http://vocab.getty.edu/aat/300262415,organ components
http://vocab.getty.edu/aat/300187174,yarn-sewn rugs
http://vocab.getty.edu/aat/300233482,<Persian rugs by pattern>
http://vocab.getty.edu/aat/300186869,vagirehs
http://vocab.getty.edu/aat/300186903,mian farsh
http://vocab.getty.edu/aat/300197643,looped-pile carpets
http://vocab.getty.edu/aat/300188489,rag rugs
http://vocab.getty.edu/aat/300232151,passementerie
http://vocab.getty.edu/aat/300265721,pictorial layout
http://vocab.getty.edu/aat/300225655,sights (firearm components)
http://vocab.getty.edu/aat/300208614,<Latin and Greek alphabet scripts>
http://vocab.getty.edu/aat/300261949,fondi d'oro
http://vocab.getty.edu/aat/300312145,cornerpiece bindings
http://vocab.getty.edu/aat/300395602,stole collars (liners)
http://vocab.getty.edu/aat/300221718,maxiskirts
http://vocab.getty.edu/aat/300209776,later Roman cursive
http://vocab.getty.edu/aat/300265540,riqāʻ
http://vocab.getty.edu/aat/300193683,keratin
http://vocab.getty.edu/aat/300209214,pedals (sound device components)
http://vocab.getty.edu/aat/300037448,scenic wallpapers
http://vocab.getty.edu/aat/300225150,sears (firearm components)
http://vocab.getty.edu/aat/300204880,tabernacle veils
http://vocab.getty.edu/aat/300046128,veils (headcloths)
http://vocab.getty.edu/aat/300411511,leading blocks
http://vocab.getty.edu/aat/300216049,canions
http://vocab.getty.edu/aat/300263587,Coptic bindings
http://vocab.getty.edu/aat/300438702,buffers (components)
http://vocab.getty.edu/aat/300003745,predellas
http://vocab.getty.edu/aat/300040660,runner feet
http://vocab.getty.edu/aat/300380189,Pressbrokat
http://vocab.getty.edu/aat/300227930,warp
http://vocab.getty.edu/aat/300210527,shoulder pads
http://vocab.getty.edu/aat/300191799,brains
http://vocab.getty.edu/aat/300024871,<tool and equipment components>
http://vocab.getty.edu/aat/300266144,ghaṇṭās (building fixtures)
http://vocab.getty.edu/aat/300446206,pratibandha
http://vocab.getty.edu/aat/300266330,shutters (camera components)
http://vocab.getty.edu/aat/300265157,pardon screens
http://vocab.getty.edu/aat/300310096,French knots
http://vocab.getty.edu/aat/300443526,píngzhù
http://vocab.getty.edu/aat/300404918,subtitles (motion picture components)
http://vocab.getty.edu/aat/300446357,madhyalatā
http://vocab.getty.edu/aat/300445450,maize stamens
http://vocab.getty.edu/aat/300421800,aircraft running lights
http://vocab.getty.edu/aat/300417529,qualifiers (thesaurus indicators)
http://vocab.getty.edu/aat/300404670,preferred terms
http://vocab.getty.edu/aat/300434556,tent stake
http://vocab.getty.edu/aat/300425704,floor board
http://vocab.getty.edu/aat/300422628,car radio
http://vocab.getty.edu/aat/300425475,fire hook
http://vocab.getty.edu/aat/300430512,plumbing pump
http://vocab.getty.edu/aat/300431541,screen window
http://vocab.getty.edu/aat/300420371,artificial horizons
http://vocab.getty.edu/aat/300446917,Nāgapāda
http://vocab.getty.edu/aat/300007462,royal chapels
http://vocab.getty.edu/aat/300417350,radiating chapels
http://vocab.getty.edu/aat/300310109,turntables (sound device component)
http://vocab.getty.edu/aat/300446776,pārśvanāsī
http://vocab.getty.edu/aat/300426623,jamb plates
http://vocab.getty.edu/aat/300420893,battery testers
http://vocab.getty.edu/aat/300187775,pedestrian facilities
http://vocab.getty.edu/aat/300446402,khura-kumbha
http://vocab.getty.edu/aat/300446876,kṣudrapadma
http://vocab.getty.edu/aat/300446881,kṣudra-vājana
http://vocab.getty.edu/aat/300003537,fusaroles
http://vocab.getty.edu/aat/300447024,stambhaśīrṣa
http://vocab.getty.edu/aat/300003179,sills (opening components)
http://vocab.getty.edu/aat/300389703,louvered shutters
http://vocab.getty.edu/aat/300073815,<stairs by form: turns>
http://vocab.getty.edu/aat/300073952,wreaths (stair components)
http://vocab.getty.edu/aat/300003330,winders
http://vocab.getty.edu/aat/300003424,rigid joints
http://vocab.getty.edu/aat/300446293,gajapīṭha
http://vocab.getty.edu/aat/300410496,replumi
http://vocab.getty.edu/aat/300446483,saptaśākhā
http://vocab.getty.edu/aat/300379300,paepae roa
http://vocab.getty.edu/aat/300002835,trap doors
http://vocab.getty.edu/aat/300417964,starting gates
http://vocab.getty.edu/aat/300002990,fenestrals
http://vocab.getty.edu/aat/300375049,window caps
http://vocab.getty.edu/aat/300447079,śālā
http://vocab.getty.edu/aat/300446183,kṣipta
http://vocab.getty.edu/aat/300446580,tala
http://vocab.getty.edu/aat/300446965,khattaka
http://vocab.getty.edu/aat/300002744,pilaster strips
http://vocab.getty.edu/aat/300411500,shoulder gables
http://vocab.getty.edu/aat/300002368,spirelets
http://vocab.getty.edu/aat/300375221,modular walls
http://vocab.getty.edu/aat/300002570,shear walls
http://vocab.getty.edu/aat/300247580,murus gallicus
http://vocab.getty.edu/aat/300002535,interior walls
http://vocab.getty.edu/aat/300052382,<moldings and molding components for architecture>
http://vocab.getty.edu/aat/300374974,stanchions
http://vocab.getty.edu/aat/300446202,nāga-jāla
http://vocab.getty.edu/aat/300073751,compartment ceilings
http://vocab.getty.edu/aat/300446576,samakṣipta
http://vocab.getty.edu/aat/300002162,shed roofs
http://vocab.getty.edu/aat/300002413,saddle boards
http://vocab.getty.edu/aat/300446290,dhvaja
http://vocab.getty.edu/aat/300001678,cushion capitals
http://vocab.getty.edu/aat/300001702,pulvini
http://vocab.getty.edu/aat/300001927,Town lattice trusses
http://vocab.getty.edu/aat/300076657,<heating and cooking architectural elements>
http://vocab.getty.edu/aat/300001072,pointed arches
http://vocab.getty.edu/aat/300001308,ribbed domes
http://vocab.getty.edu/aat/300446700,rēkhāśikhara
http://vocab.getty.edu/aat/300004575,sanctuaries (religious building spaces)
http://vocab.getty.edu/aat/300138214,coretti
http://vocab.getty.edu/aat/300004346,dining halls
http://vocab.getty.edu/aat/300004435,living rooms
http://vocab.getty.edu/aat/300446668,mahāmaṇḍapa
http://vocab.getty.edu/aat/300004490,cold storage rooms
http://vocab.getty.edu/aat/300004519,language laboratories (built works)
http://vocab.getty.edu/aat/300003969,chimney wings
http://vocab.getty.edu/aat/300081780,<reading and writing spaces>
http://vocab.getty.edu/aat/300264257,sahns
http://vocab.getty.edu/aat/300190936,shower rooms
http://vocab.getty.edu/aat/300004298,fauces
http://vocab.getty.edu/aat/300248183,wind catchers
http://vocab.getty.edu/aat/300069410,fortification openings
http://vocab.getty.edu/aat/300003715,hornworks
http://vocab.getty.edu/aat/300404363,credence shelves
http://vocab.getty.edu/aat/300395568,portico altars
http://vocab.getty.edu/aat/300012878,sarcocolla
http://vocab.getty.edu/aat/300012953,ester gum
http://vocab.getty.edu/aat/300012908,Venice turpentine
http://vocab.getty.edu/aat/300248124,<cellulose and cellulose by product>
http://vocab.getty.edu/aat/300183853,oil of cedar
http://vocab.getty.edu/aat/300014284,sun-thickened oil
http://vocab.getty.edu/aat/300014468,phenylene-based resin
http://vocab.getty.edu/aat/300014259,essential oil
http://vocab.getty.edu/aat/300395534,chisel adapters
http://vocab.getty.edu/aat/300022678,standard lenses
http://vocab.getty.edu/aat/300033312,door plates (finish hardware)
http://vocab.getty.edu/aat/300078091,transom catches
http://vocab.getty.edu/aat/300033453,sliding-door locks
http://vocab.getty.edu/aat/300033542,utility hooks
http://vocab.getty.edu/aat/300033564,thumb turns
http://vocab.getty.edu/aat/300033593,push keys
http://vocab.getty.edu/aat/300024896,gimlet bits
http://vocab.getty.edu/aat/300042628,plectra
http://vocab.getty.edu/aat/300197653,fusees
http://vocab.getty.edu/aat/300040480,carcases (furniture components)
http://vocab.getty.edu/aat/300040447,headboards
http://vocab.getty.edu/aat/300135342,trumpet legs
http://vocab.getty.edu/aat/300181446,candle snuffers
http://vocab.getty.edu/aat/300181372,projector lamps
http://vocab.getty.edu/aat/300037076,sword breakers
http://vocab.getty.edu/aat/300213709,helmet visors
http://vocab.getty.edu/aat/300239507,clasps (fasteners)
http://vocab.getty.edu/aat/300247403,linchpins (pins)
http://vocab.getty.edu/aat/300379439,fume hoods
http://vocab.getty.edu/aat/300375058,solar thermal panels
http://vocab.getty.edu/aat/300447311,nāla
http://vocab.getty.edu/aat/300006182,washfountains
http://vocab.getty.edu/aat/300257352,telephone wires
http://vocab.getty.edu/aat/300036398,gimp nails
http://vocab.getty.edu/aat/300079433,helical nails
http://vocab.getty.edu/aat/300050687,electric wiring
http://vocab.getty.edu/aat/300051320,knob locks
http://vocab.getty.edu/aat/300051494,joist anchors (fastener components)
http://vocab.getty.edu/aat/300065978,coopered joints
http://vocab.getty.edu/aat/300048944,headless nails
http://vocab.getty.edu/aat/300051487,lag bolts
http://vocab.getty.edu/aat/300078098,electric hinges
http://vocab.getty.edu/aat/300046124,mantillas
http://vocab.getty.edu/aat/300079037,faucets (finish hardware)
http://vocab.getty.edu/aat/300266466,spline joints
http://vocab.getty.edu/aat/300446891,karṇavimāna
http://vocab.getty.edu/aat/300004748,vomitories
http://vocab.getty.edu/aat/300101209,<upper stages and upper stage components>
http://vocab.getty.edu/aat/300100057,stage floors
http://vocab.getty.edu/aat/300171528,square bolts
http://vocab.getty.edu/aat/300004420,halls (interior rooms)
http://vocab.getty.edu/aat/300079029,<screws by form: head type>
http://vocab.getty.edu/aat/300172736,towel bars
http://vocab.getty.edu/aat/300052248,<columns and column components>
http://vocab.getty.edu/aat/300443516,pūzuò
http://vocab.getty.edu/aat/300052367,<walls and wall components>
http://vocab.getty.edu/aat/300004520,music rooms
http://vocab.getty.edu/aat/300004145,porticoes
http://vocab.getty.edu/aat/300164839,drops (edge ornaments)
http://vocab.getty.edu/aat/300002654,bays (building divisions)
http://vocab.getty.edu/aat/300002857,swinging doors (doors)
http://vocab.getty.edu/aat/300447036,khalvaśākhā
http://vocab.getty.edu/aat/300068604,truss clips
http://vocab.getty.edu/aat/300443524,lāné
http://vocab.getty.edu/aat/300033406,vestibule latches
http://vocab.getty.edu/aat/300033294,offset pulls
http://vocab.getty.edu/aat/300446345,saduram
http://vocab.getty.edu/aat/300069431,oculi (openings)
http://vocab.getty.edu/aat/300078271,shelf hardware
http://vocab.getty.edu/aat/300214931,<pipes: aerophone components>
http://vocab.getty.edu/aat/300187992,pictorial rugs
http://vocab.getty.edu/aat/300227670,yataks
http://vocab.getty.edu/aat/300188001,shaped carpets
http://vocab.getty.edu/aat/300187275,moquettes (machine-made rugs)
http://vocab.getty.edu/aat/300227568,shadda
http://vocab.getty.edu/aat/300228329,pickadil
http://vocab.getty.edu/aat/300389715,lap seams (metal seams)
http://vocab.getty.edu/aat/300181220,vehicle lights
http://vocab.getty.edu/aat/300425405,file dividers
http://vocab.getty.edu/aat/300446330,kandhara
http://vocab.getty.edu/aat/300298975,prie-dieus (benches)
http://vocab.getty.edu/aat/300014395,polybutadiene elastomer
http://vocab.getty.edu/aat/300003034,lunettes (wall components)
http://vocab.getty.edu/aat/300203458,foot rings
http://vocab.getty.edu/aat/300233692,guide letters
http://vocab.getty.edu/aat/300195894,punctuation marks
http://vocab.getty.edu/aat/300195149,doublures
http://vocab.getty.edu/aat/300190706,sides (lateral object portions)
http://vocab.getty.edu/aat/300209924,miniskirts
http://vocab.getty.edu/aat/300194451,majuscule
http://vocab.getty.edu/aat/300265539,shikasteh
http://vocab.getty.edu/aat/300380563,sericin
http://vocab.getty.edu/aat/300191003,percussion instrument components
http://vocab.getty.edu/aat/300028844,printers' ornaments
http://vocab.getty.edu/aat/300203988,stocks (firearm components)
http://vocab.getty.edu/aat/300194486,Linear A
http://vocab.getty.edu/aat/300228075,serpentines (firearm components)
http://vocab.getty.edu/aat/300262773,leeboards
http://vocab.getty.edu/aat/300213888,cauls (costume components)
http://vocab.getty.edu/aat/300391188,folded album bindings
http://vocab.getty.edu/aat/300263586,Cosway bindings
http://vocab.getty.edu/aat/300037204,weapon components
http://vocab.getty.edu/aat/300410247,carcasses (object components)
http://vocab.getty.edu/aat/300184602,sculpture components
http://vocab.getty.edu/aat/300040662,scroll feet
http://vocab.getty.edu/aat/300233390,rigaree
http://vocab.getty.edu/aat/300227934,weft
http://vocab.getty.edu/aat/300265155,rood screens
http://vocab.getty.edu/aat/300435742,lane stitches
http://vocab.getty.edu/aat/300447021,sphuṭita
http://vocab.getty.edu/aat/300375050,chests (animal components)
http://vocab.getty.edu/aat/300400480,roots (plant components)
http://vocab.getty.edu/aat/300400579,viewfinders
http://vocab.getty.edu/aat/300266135,grīvās
http://vocab.getty.edu/aat/300446219,pratikrama
http://vocab.getty.edu/aat/300421801,aircraft seats
http://vocab.getty.edu/aat/300417473,related terms (controlled vocabulary)
http://vocab.getty.edu/aat/300417528,terms-without-qualifier
http://vocab.getty.edu/aat/300446864,madhyapaṭṭa
http://vocab.getty.edu/aat/300431646,truss pin
http://vocab.getty.edu/aat/300426004,fretwork panel
http://vocab.getty.edu/aat/300422868,cb radio
http://vocab.getty.edu/aat/300425477,fire hose adapter
http://vocab.getty.edu/aat/300432550,sink sprayer
http://vocab.getty.edu/aat/300433195,window jamb
http://vocab.getty.edu/aat/300422099,bomb shackles
http://vocab.getty.edu/aat/300446820,padmapāda
http://vocab.getty.edu/aat/300007454,sepulchral chapels
http://vocab.getty.edu/aat/300411482,side chapels
http://vocab.getty.edu/aat/300430187,winding keys
http://vocab.getty.edu/aat/300447167,śaktidhvaja
http://vocab.getty.edu/aat/300427759,keyhole fittings
http://vocab.getty.edu/aat/300421871,binding posts
http://vocab.getty.edu/aat/300447100,Rudrakānta
http://vocab.getty.edu/aat/300403946,tomb chapels
http://vocab.getty.edu/aat/300417349,transept chapels
http://vocab.getty.edu/aat/300447179,siṁha-śrōta
http://vocab.getty.edu/aat/300428678,outlet covers
http://vocab.getty.edu/aat/300421380,cable fault locators
http://vocab.getty.edu/aat/300427016,hardwood flooring
http://vocab.getty.edu/aat/300423379,coaxial cable
http://vocab.getty.edu/aat/300425478,fire hose jacket
http://vocab.getty.edu/aat/300432551,sink stopper
http://vocab.getty.edu/aat/300433203,window ventilator
http://vocab.getty.edu/aat/300423765,drift indicators
http://vocab.getty.edu/aat/300421802,aircraft skis
http://vocab.getty.edu/aat/300417479,siblings (controlled vocabulary)
http://vocab.getty.edu/aat/300417527,terms-with-qualifier
http://vocab.getty.edu/aat/300447384,mahāpāli
http://vocab.getty.edu/aat/300400469,seeds (plant components)
http://vocab.getty.edu/aat/300386175,harmikās
http://vocab.getty.edu/aat/300446222,puṣpabandha
http://vocab.getty.edu/aat/300435743,peyote stitches
http://vocab.getty.edu/aat/300446779,Śrīkāra
http://vocab.getty.edu/aat/300379351,claws (animal components)
http://vocab.getty.edu/aat/300248300,ammunition components
http://vocab.getty.edu/aat/300051285,counterweights
http://vocab.getty.edu/aat/300182755,wings (visual works components)
http://vocab.getty.edu/aat/300121617,slipper feet
http://vocab.getty.edu/aat/300419402,schwarzlot
http://vocab.getty.edu/aat/300225078,slow-matches (firearm lock components)
http://vocab.getty.edu/aat/300213053,nautical rigging
http://vocab.getty.edu/aat/300400564,chin bands
http://vocab.getty.edu/aat/300263594,fukuro-toji
http://vocab.getty.edu/aat/300266683,cottage style (binding)
http://vocab.getty.edu/aat/300209925,overskirts
http://vocab.getty.edu/aat/300210049,Merovingian scripts
http://vocab.getty.edu/aat/300265530,taʻlīq
http://vocab.getty.edu/aat/300386637,zein
http://vocab.getty.edu/aat/300430182,phonograph cases
http://vocab.getty.edu/aat/300207353,tailpieces (layout features)
http://vocab.getty.edu/aat/300201525,trigger guards
http://vocab.getty.edu/aat/300194490,Linear B
http://vocab.getty.edu/aat/300203201,galleried rims
http://vocab.getty.edu/aat/300200131,potentiometers
http://vocab.getty.edu/aat/300200862,headings
http://vocab.getty.edu/aat/300219050,runes
http://vocab.getty.edu/aat/300209357,endleaves
http://vocab.getty.edu/aat/300190708,surfaces (object portions)
http://vocab.getty.edu/aat/300196855,pirouettes
http://vocab.getty.edu/aat/300187841,Portuguese carpets
http://vocab.getty.edu/aat/300233476,<Chinese rugs by function>
http://vocab.getty.edu/aat/300186862,throw rugs
http://vocab.getty.edu/aat/300185762,Oriental rugs
http://vocab.getty.edu/aat/300187076,soumaks (rugs)
http://vocab.getty.edu/aat/300232162,piping (trimming)
http://vocab.getty.edu/aat/300078361,Pittsburgh lock seams
http://vocab.getty.edu/aat/300244352,<vehicle components by vehicle type>
http://vocab.getty.edu/aat/300263621,fore-edge paintings (components)
http://vocab.getty.edu/aat/300446874,kōṇikā
http://vocab.getty.edu/aat/300014396,polyethylene elastomer
http://vocab.getty.edu/aat/300002704,niches
http://vocab.getty.edu/aat/300080680,window hardware
http://vocab.getty.edu/aat/300076641,portals
http://vocab.getty.edu/aat/300447181,kūṭākāra-alpa
http://vocab.getty.edu/aat/300100106,wings (theater spaces)
http://vocab.getty.edu/aat/300100059,traps (theater elements)
http://vocab.getty.edu/aat/300033353,swinging latch bolts
http://vocab.getty.edu/aat/300004013,hemicycles
http://vocab.getty.edu/aat/300079059,tumbler holders
http://vocab.getty.edu/aat/300265402,concrete monoliths
http://vocab.getty.edu/aat/300004451,recreation rooms
http://vocab.getty.edu/aat/300404372,ramadas
http://vocab.getty.edu/aat/300447043,bhadra-pallavīs
http://vocab.getty.edu/aat/300125739,épis (ornaments)
http://vocab.getty.edu/aat/300446360,madhyaśākhā
http://vocab.getty.edu/aat/300001565,summerbeams
http://vocab.getty.edu/aat/300033295,onion pulls
http://vocab.getty.edu/aat/300001762,shaft rings
http://vocab.getty.edu/aat/300109710,plenum chambers
http://vocab.getty.edu/aat/300375272,stovepipes (pipes)
http://vocab.getty.edu/aat/300052572,piping (plumbing system components)
http://vocab.getty.edu/aat/300375077,water conditioners
http://vocab.getty.edu/aat/300248636,television receivers
http://vocab.getty.edu/aat/300068613,gypsum board nails
http://vocab.getty.edu/aat/300048952,hook nails
http://vocab.getty.edu/aat/300033471,electrodes
http://vocab.getty.edu/aat/300033436,lever tumbler locks
http://vocab.getty.edu/aat/300081777,lewis bolt anchors
http://vocab.getty.edu/aat/300065980,covered joints
http://vocab.getty.edu/aat/300048941,hoop fastener nails
http://vocab.getty.edu/aat/300080862,machine bolts
http://vocab.getty.edu/aat/300079409,fast-pin hinges
http://vocab.getty.edu/aat/300400554,mourning veils (headcloths)
http://vocab.getty.edu/aat/300312357,finish builders' hardware
http://vocab.getty.edu/aat/300068646,starved joints
http://vocab.getty.edu/aat/300310105,purfling
http://vocab.getty.edu/aat/300225921,hands (indicators)
http://vocab.getty.edu/aat/300174711,cleats
http://vocab.getty.edu/aat/300040450,mattresses
http://vocab.getty.edu/aat/300179682,chimneys (lighting device components)
http://vocab.getty.edu/aat/300181563,stroboscopic lamps
http://vocab.getty.edu/aat/300230431,sword knots
http://vocab.getty.edu/aat/300203653,lifting pegs
http://vocab.getty.edu/aat/300065913,clips (fasteners)
http://vocab.getty.edu/aat/300036440,line pins
http://vocab.getty.edu/aat/300033313,door rings
http://vocab.getty.edu/aat/300078181,store-door locks
http://vocab.getty.edu/aat/300298924,wall hooks (clothing)
http://vocab.getty.edu/aat/300163202,tumblers (lock components)
http://vocab.getty.edu/aat/300033594,round keys
http://vocab.getty.edu/aat/300024897,gouge bits
http://vocab.getty.edu/aat/300024964,chucks (tools)
http://vocab.getty.edu/aat/300022679,wide-angle lenses
http://vocab.getty.edu/aat/300014261,oil of cloves
http://vocab.getty.edu/aat/300250693,polyacrylonitrile
http://vocab.getty.edu/aat/300380522,grape seed oil
http://vocab.getty.edu/aat/300012933,fossil resin
http://vocab.getty.edu/aat/300192976,chitin
http://vocab.getty.edu/aat/300448922,guard booths
http://vocab.getty.edu/aat/300395578,sarcophagus altars
http://vocab.getty.edu/aat/300446381,rudracchanda
http://vocab.getty.edu/aat/300004651,temple spaces
http://vocab.getty.edu/aat/300004615,crossings (building spaces)
http://vocab.getty.edu/aat/300004349,dining rooms
http://vocab.getty.edu/aat/300004436,lounges (sitting rooms)
http://vocab.getty.edu/aat/300446689,navaraṅga
http://vocab.getty.edu/aat/300082087,gun rooms
http://vocab.getty.edu/aat/300004530,laundry rooms
http://vocab.getty.edu/aat/300004001,flue linings
http://vocab.getty.edu/aat/300075880,reception spaces
http://vocab.getty.edu/aat/300004239,shower stalls
http://vocab.getty.edu/aat/300446624,mukhamaṇḍapa
http://vocab.getty.edu/aat/300411454,inundation sluices
http://vocab.getty.edu/aat/300003717,palisades (outworks)
http://vocab.getty.edu/aat/300077337,credence tables (religious building fixtures)
http://vocab.getty.edu/aat/300395638,side altars
http://vocab.getty.edu/aat/300443662,road bends
http://vocab.getty.edu/aat/300447296,kumuda
http://vocab.getty.edu/aat/300446826,padmacippikā
http://vocab.getty.edu/aat/300446863,madhyabandha
http://vocab.getty.edu/aat/300447029,hīraka
http://vocab.getty.edu/aat/300443541,yǐnggǒng
http://vocab.getty.edu/aat/300003182,surrounds
http://vocab.getty.edu/aat/300440761,organ shutters
http://vocab.getty.edu/aat/300447221,śuṇḍā-sōpāna-sañcaya
http://vocab.getty.edu/aat/300068639,rust joints
http://vocab.getty.edu/aat/300230105,keel moldings
http://vocab.getty.edu/aat/300002800,thresholds
http://vocab.getty.edu/aat/300447402,triśākha
http://vocab.getty.edu/aat/300446475,śākhā-vibhakti
http://vocab.getty.edu/aat/300411483,wicket doors
http://vocab.getty.edu/aat/300411383,fenêtres à terre
http://vocab.getty.edu/aat/300076167,<window frames and window frame components>
http://vocab.getty.edu/aat/300447245,upaśālā
http://vocab.getty.edu/aat/300446888,kṣudrōpāna
http://vocab.getty.edu/aat/300082077,tribunes (stories)
http://vocab.getty.edu/aat/300447194,khattikā
http://vocab.getty.edu/aat/300164837,side gables
http://vocab.getty.edu/aat/300446789,uraḥmañjarī
http://vocab.getty.edu/aat/300002566,pierced walls
http://vocab.getty.edu/aat/300002515,sleeper walls
http://vocab.getty.edu/aat/300002505,ramparts
http://vocab.getty.edu/aat/300446636,kandabhitti
http://vocab.getty.edu/aat/300081762,muqarnas
http://vocab.getty.edu/aat/300435550,<temporary alphabetical list: barrier elements>
http://vocab.getty.edu/aat/300447340,śalākās
http://vocab.getty.edu/aat/300002046,cove ceilings
http://vocab.getty.edu/aat/300002167,sawtooth roofs
http://vocab.getty.edu/aat/300002163,skirt-roofs
http://vocab.getty.edu/aat/300002439,show rafters
http://vocab.getty.edu/aat/300107690,diminishing columns
http://vocab.getty.edu/aat/300420010,Doric capitals
http://vocab.getty.edu/aat/300001729,volutes
http://vocab.getty.edu/aat/300080511,Vierendeel trusses
http://vocab.getty.edu/aat/300078071,<architectural elements by building type>
http://vocab.getty.edu/aat/300264349,quadrifrontal arches
http://vocab.getty.edu/aat/300001291,saucer domes
http://vocab.getty.edu/aat/300446797,siṁhapāda
http://vocab.getty.edu/aat/300449010,university chapels
http://vocab.getty.edu/aat/300446801,siṁhavaktra
http://vocab.getty.edu/aat/300427128,hearth tile
http://vocab.getty.edu/aat/300423426,coherer
http://vocab.getty.edu/aat/300422842,cathodes
http://vocab.getty.edu/aat/300430373,pipe valves
http://vocab.getty.edu/aat/300421803,aircraft windshields
http://vocab.getty.edu/aat/300423984,ejection seats
http://vocab.getty.edu/aat/300432653,water heater stand
http://vocab.getty.edu/aat/300425479,fire hose nozzle
http://vocab.getty.edu/aat/300446626,mukhapaṭṭī
http://vocab.getty.edu/aat/300387329,terms (controlled vocabulary)
http://vocab.getty.edu/aat/300417478,used for terms (controlled vocabulary)
http://vocab.getty.edu/aat/300443988,"cross sections (general, parts)"
http://vocab.getty.edu/aat/300266358,cremains
http://vocab.getty.edu/aat/300264692,picots
http://vocab.getty.edu/aat/300446807,stambhikā
http://vocab.getty.edu/aat/300446748,ratnabandha
http://vocab.getty.edu/aat/300266145,jagatīs
http://vocab.getty.edu/aat/300233415,threading
http://vocab.getty.edu/aat/300040688,Spanish feet
http://vocab.getty.edu/aat/300195800,measuring device components
http://vocab.getty.edu/aat/300201802,wind gauges
http://vocab.getty.edu/aat/300375119,logograms (scripts)
http://vocab.getty.edu/aat/300194448,minuscule
http://vocab.getty.edu/aat/300265535,tawqī'
http://vocab.getty.edu/aat/300445013,<phonograph components>
http://vocab.getty.edu/aat/300247410,cockades
http://vocab.getty.edu/aat/300411738,pencil skirts
http://vocab.getty.edu/aat/300046121,hoods (headgear)
http://vocab.getty.edu/aat/300257796,divinity circuit bindings
http://vocab.getty.edu/aat/300202324,hollow back bindings
http://vocab.getty.edu/aat/300429642,oarlocks
http://vocab.getty.edu/aat/300391056,chin straps (costume components)
http://vocab.getty.edu/aat/300229605,steels (firearm components)
http://vocab.getty.edu/aat/300186910,prayer rugs
http://vocab.getty.edu/aat/300233477,<Tibetan rugs by function>
http://vocab.getty.edu/aat/300234068,<rugs by size designation>
http://vocab.getty.edu/aat/300187116,pile-woven carpets
http://vocab.getty.edu/aat/300197693,striped rugs
http://vocab.getty.edu/aat/300310117,rickrack
http://vocab.getty.edu/aat/300190710,tops (object portions)
http://vocab.getty.edu/aat/300199176,reeds (aerophone components)
http://vocab.getty.edu/aat/300263593,false bands
http://vocab.getty.edu/aat/300203061,<images and ornament for layout features>
http://vocab.getty.edu/aat/300237650,kicks
http://vocab.getty.edu/aat/300002737,pilasters (wall components)
http://vocab.getty.edu/aat/300446709,kuhara
http://vocab.getty.edu/aat/300014397,polyisoprene
